File,Wavelet,Coefficient_Type,Level,PSNR
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,33.8331033971548
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,1,33.16117977852198
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,1,35.108954966442056
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,2,31.67530202259547
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,2,35.43208347194316
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,3,27.8855097493731
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,3,34.118634153044475
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Approximate,1,34.197907837065486
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Detailed,1,35.67626101295649
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,1,33.421708136911526
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,1,35.24035256613571
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,2,30.984629593135033
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,2,35.30154054969088
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Approximate,1,34.20414620752148
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Detailed,1,35.62689233561979
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Approximate,1,33.32546165346871
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Detailed,1,35.68795918789221
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,33.277286039359225
rotated_10deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,34.997623747983255
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,1,32.308546145249196
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,1,36.13307106464777
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,2,30.485429527264273
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,2,35.68816837050521
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,3,28.30188157031502
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,3,34.33167500811397
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Approximate,1,34.31380278199026
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Detailed,1,36.61195510922583
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,1,33.74964178986863
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,1,36.38263627985669
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,2,31.018295036101723
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,2,35.611347793568584
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Approximate,1,33.06515862542717
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Detailed,1,36.05987782883895
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Approximate,1,32.08344119826838
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Detailed,1,35.7746868123607
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Approximate,1,33.19109362067549
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Detailed,1,36.219795913404454
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,1,33.06478700476901
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,1,39.19794277370011
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,2,30.613065222779205
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,2,38.10209346972195
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,3,30.23305450957374
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,3,37.36491925398565
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Approximate,1,34.32038992464751
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Detailed,1,44.36019551658275
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,1,33.202202372024665
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,1,41.141103565318915
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,2,30.67989628656296
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,2,37.7941047645292
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Approximate,1,34.4808930234067
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Detailed,1,42.08259429014966
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Approximate,1,32.946335712772694
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Detailed,1,39.05581254970912
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Approximate,1,33.24587201120834
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,40.77172012799917
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,1,33.30138754002395
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,1,40.909559207067225
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,2,30.61672938230391
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,2,38.87326389240023
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,3,29.371238576024382
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,3,32.82895914178654
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Approximate,1,35.608343103947924
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Detailed,1,45.31884610188901
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,1,35.25972093992933
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,1,43.03589813004926
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,2,31.361691143144586
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,2,40.50276802325421
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Approximate,1,34.493341115414296
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Detailed,1,41.62171802002131
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Approximate,1,33.387253223914
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Detailed,1,39.41132332900353
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,34.01701194640491
rotated_10deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,41.05408820670575
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,1,32.877710626646056
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,1,40.72717671373667
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,2,30.11704655395439
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,2,38.723403218322325
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,3,28.789943450607556
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,3,36.60511232714639
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Approximate,1,35.33860528542443
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Detailed,1,46.07025878434786
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,1,34.03682114898638
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,1,44.618837557381994
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,2,32.11463753429305
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,2,40.735241608940164
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Approximate,1,34.6011072068897
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Detailed,1,40.17909975188101
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Approximate,1,32.79520987239182
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Detailed,1,37.08091851214
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Approximate,1,34.28734262642368
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Detailed,1,39.34195281196005
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,1,32.96922880824018
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,1,40.534125161782804
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,2,30.78353989032781
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,2,38.85228344184331
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,3,28.995638501259666
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,3,36.89528704588844
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Approximate,1,35.35260726902782
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Detailed,1,45.16504706630179
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,1,33.628469676426114
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,1,42.971254593001646
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,2,31.86049091720004
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,2,41.101401406272075
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Approximate,1,34.268180531842724
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Detailed,1,40.89557675835345
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Approximate,1,32.46138070690509
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Detailed,1,37.93794473823191
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Approximate,1,33.665558737400175
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,38.985105561925366
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,1,33.24653622239248
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,1,35.97625833813704
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,2,30.1192552373387
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,2,35.508379536963176
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,3,28.835491563314044
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,3,35.45135407663784
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Approximate,1,33.85088051906641
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Detailed,1,36.70202919508581
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,1,33.320001500012005
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,1,36.338190550227225
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,2,30.51879734901947
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,2,35.908499816295425
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Approximate,1,33.84820930740719
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Detailed,1,36.11053367717829
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Approximate,1,32.60907052052616
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Detailed,1,35.246394925119496
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,33.37393211409246
rotated_10deg_Q4_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,36.27858979427013
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,1,31.18345393958385
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,1,31.934561002783358
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,2,29.411483558663534
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,2,32.69232640094815
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,3,27.46500839319991
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,3,31.289045098930814
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Approximate,1,31.254617037272073
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Detailed,1,31.61240568842007
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,1,30.889014752965338
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,1,31.87816629033741
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,2,29.778214283749456
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,2,31.41201263537198
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Approximate,1,31.403814788316225
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Detailed,1,31.81828768187053
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Approximate,1,31.441102927443794
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Detailed,1,32.1340395422686
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Approximate,1,31.057117836975365
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Detailed,1,31.814685072938076
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,1,32.14614551283346
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,1,34.8532857753403
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,2,29.406359139403463
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,2,33.808337045937066
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,3,27.74910170356499
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,3,33.12277110800796
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Approximate,1,33.52083447055826
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Detailed,1,35.81649982615659
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,1,33.00903408881132
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,1,35.406521627583224
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,2,30.25915833393304
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,2,34.02256795332775
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Approximate,1,32.266909237236526
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Detailed,1,35.323219347419055
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Approximate,1,31.932534245229753
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Detailed,1,34.43232713349443
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Approximate,1,32.62180349030778
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,35.23780596519808
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,1,33.05587763540315
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,1,38.95615248923123
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,2,30.22713987407205
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,2,35.23045749505392
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,3,28.980798644837726
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,3,30.412856649357295
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Approximate,1,34.38003235155377
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Detailed,1,38.010005952742276
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,1,33.65822914512803
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,1,37.87406961110634
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,2,31.55313775086448
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,2,36.00005535559059
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Approximate,1,34.462983341862596
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Detailed,1,37.42332282357148
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Approximate,1,32.805382989081934
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Detailed,1,37.57986398032297
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,33.727365036427855
rotated_20deg_Q1_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,38.23790306787818
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,1,32.03099167159441
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,1,35.905639793262175
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,2,29.439776458852176
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,2,34.456834763932754
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,3,28.355074912137926
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Detailed,3,33.08079547750193
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Approximate,1,32.97905489112749
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,db3,Detailed,1,35.624727178207756
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,1,32.19940414349668
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,1,35.624727178207756
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Approximate,2,29.972399873702077
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,sym2,Detailed,2,35.057724412020065
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Approximate,1,31.988439157249463
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,coif1,Detailed,1,35.169699022000735
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Approximate,1,31.298551342863306
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,bior1.3,Detailed,1,34.97502134097766
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Approximate,1,32.565128039545236
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_1.png,rbio1.3,Detailed,1,35.11692577611069
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,1,31.2215441486418
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,1,33.439869591602154
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,2,29.543911584106034
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,2,33.48875879252196
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Approximate,3,28.699828259775213
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,haar,Detailed,3,32.734666579438844
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Approximate,1,32.31854861362703
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,db3,Detailed,1,33.573154736879914
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,1,31.186680316974332
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,1,33.46261608111163
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Approximate,2,29.8650722824218
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,sym2,Detailed,2,33.386719594274076
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Approximate,1,31.62367314060148
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,coif1,Detailed,1,33.240340864966626
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Approximate,1,31.268468938595106
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,bior1.3,Detailed,1,33.27374530963226
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Approximate,1,31.08562161363082
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,33.459359279444925
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,1,32.770152394482594
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,1,34.20414620752148
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,2,31.168946355712208
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,2,34.525832971028564
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Approximate,3,27.71384079414971
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,haar,Detailed,3,33.94269334182249
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Approximate,1,33.89301461558648
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,db3,Detailed,1,35.04282392860654
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,1,33.61902747360271
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,1,34.73823020285926
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Approximate,2,30.418800428556953
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,sym2,Detailed,2,34.06893039994116
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Approximate,1,33.00525420531818
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,coif1,Detailed,1,34.290314404414616
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Approximate,1,33.04013111698438
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,bior1.3,Detailed,1,34.06489795320852
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,33.052883395756794
rotated_20deg_Q2_2023-09-28_4_37_08_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,34.61183468864774
rotated_20deg_Q3_2023-09-28_4_37_08_uv_Photo_Capture_1.png,haar,Approximate,1,31.922810163205618
